CNPlTerm numerical_analysis_CNCSE	numerical analyses	numeriska analyser, de numeriska analyserna
CNPlTerm object_oriented_CNCSE	object orienteds	objektorienterade, objektorienteraden
CNPlTerm object_oriented_program_CNCSE	object-oriented programs	objektorienterade program, de objektorienterade programmen
CNPlTerm operating_system_CNCSE	operating systems	operativsystem, operativsystemen
CNPlTerm optical_disc_CNCSE	optical discs	optiska skivor, de optiska skivorna
CNPlTerm optical_fiber_CNCSE	optical fibers	fiberoptikar, fiberoptikarna
CNPlTerm pair_programming_CNCSE	pair programmings	parprogrammering, parprogrammeringen
CNPlTerm parallel_computing_CNCSE	parallel computings	parallelldatorer, parallelldatorerna
CNPlTerm performance_analysis_CNCSE	performance analyses	prestandaanalyser, prestandaanalyserna
CNPlTerm performance_bottleneck_CNCSE	performance bottlenecks	prestandaflaskhalsar, prestandaflaskhalsarna
CNPlTerm performance_optimization_CNCSE	performance optimizations	prestandaoptimeringar, prestandaoptimeringarna
CNPlTerm personal_computer_CNCSE	personal computers	persondatorer, persondatorerna
CNPlTerm power_consumption_CNCSE	power consumptions	strömförbrukningar, strömförbrukningarna
CNPlTerm power_supply_CNCSE	power supplies	nätaggregat, nätaggregaten
CNPlTerm predicate_logic_CNCSE	predicate logics	predikatlogikar, predikatlogikarna
CNPlTerm printed_circuit_board_CNCSE	printed circuit boards	mönsterkort, mönsterkorten
CNPlTerm priority_queue_CNCSE	priority queues	prioritetsköer, prioritetsköerna
CNPlTerm probability_distribution_CNCSE	probability distributions	sannolikhetsfördelningar, sannolikhetsfördelningarna
CNPlTerm problem_solving_CNCSE	problem solvings	problemlösningar, problemlösningarna
CNPlTerm processor_architecture_CNCSE	processor architectures	processorarkitekturer, processorarkitekturerna
CNPlTerm processor_base_CNCSE	processor bases	processorbaser, processorbaserna
CNPlTerm processor_core_CNCSE	processor cores	processorkärnor, processorkärnorna
CNPlTerm program_code_CNCSE	program codes	programkodar, programkodarna
CNPlTerm program_component_CNCSE	program components	programkomponenter, programkomponenterna
CNPlTerm program_plan_CNCSE	program plans	programplaner, programplanerna
CNPlTerm program_registration_CNCSE	program registrations	programregistreringar, programregistreringarna
CNPlTerm program_verification_CNCSE	program verifications	programverifieringar, programverifieringarna
CNPlTerm programming_assignment_CNCSE	programming assignments	programmeringsuppgifter, programmeringsuppgifterna
CNPlTerm programming_course_CNCSE	programming courses	programmerinskurser, programmerinskurserna
CNPlTerm programming_language_CNCSE	programming languages	programmeringsspråk, programmeringsspråken
CNPlTerm programming_paradigm_CNCSE	programming paradigms	programmeringsparadigmer, programmeringsparadigmerna
CNPlTerm programming_problem_CNCSE	programming problems	programmeringsproblem, programmeringsproblemen
CNPlTerm programming_skill_CNCSE	programming skills	programmeringskunskaper, programmeringskunskaperna
CNPlTerm propositional_logic_CNCSE	propositional logics	satslogiker, satslogikerna
CNPlTerm quantum_computer_CNCSE	quantum computers	kvantdatorer, kvantdatorerna
CNPlTerm recursive_data_type_CNCSE	recursive data types	rekursiva datatyper, de rekursiva datatyperna
CNPlTerm regular_expression_CNCSE	regular expressions	reguljärta uttryck, de reguljärta uttrycken
CNPlTerm relational_database_CNCSE	relational databases	relationsdatabaser, relationsdatabaserna
CNPlTerm requirements_analysis_CNCSE	requirements analyses	kravhanteringar, kravhanteringarna
CNPlTerm resource_requirement_search_CNCSE	resource requirement searches	resurskravsökningar, resurskravsökningarna
CNPlTerm routing_protocol_CNCSE	routing protocols	routingprotokoll, routingprotokollen
CNPlTerm routing_table_CNCSE	routing tables	dirigeringstabeller, dirigeringstabellerna
CNPlTerm runtime_error_CNCSE	runtime errors	exekveringsflar, exekveringsflarna
CNPlTerm scripting_language_CNCSE	scripting languages	skriptspråkar, skriptspråkarna
CNPlTerm security_protocol_CNCSE	security protocols	säkerhetsprotokoll, säkerhetsprotokollen
CNPlTerm selection_sort_CNCSE	selection sorts	urvalssorteringar, urvalssorteringarna
CNPlTerm set_theory_CNCSE	set theories	mängteorier, mängteorierna
CNPlTerm signal_processing_CNCSE	signal processings	signalbehandlingar, signalbehandlingarna
CNPlTerm simulation_method_CNCSE	simulation methods	simuleringsmetoder, simuleringsmetoderna
CNPlTerm software_architecture_CNCSE	software architectures	mjukvaruarkitekturer, mjukvaruarkitekturerna
CNPlTerm software_deployment_CNCSE	software deployments	mjukvaruimplementeringar, mjukvaruimplementeringarna
CNPlTerm software_development_CNCSE	software developments	mjukvaruutvecklingar, mjukvaruutvecklingarna
CNPlTerm software_development_assignment_CNCSE	software development assignments	mjukvaruutvecklingsuppgifter, mjukvaruutvecklingsuppgifterna
CNPlTerm software_development_process_CNCSE	software development processes	mjukvaruutvecklingsprocesser, mjukvaruutvecklingsprocesserna
CNPlTerm software_development_project_CNCSE	software development projects	mjukvaruutvecklingsprojekt, mjukvaruutvecklingsprojekten
CNPlTerm software_engineer_CNCSE	software engineers	mjukvaruingenjör, mjukvaruingenjören
CNPlTerm software_system_CNCSE	software systems	mjukvarusystem, mjukvarusystemen
CNPlTerm software_technology_CNCSE	software technologies	programvarutekniker, programvaruteknikerna
CNPlTerm software_tool_CNCSE	software tools	programmeringsverktyg, programmeringsverktygen
CNPlTerm sorting_algorithm_CNCSE	sorting algorithms	sorteringsalgoritmer, sorteringsalgoritmerna
CNPlTerm sound_card_CNCSE	sound cards	ljudkort, ljudkorten
CNPlTerm source_code_CNCSE	source codes	källkodar, källkodarna
CNPlTerm speech_recognition_CNCSE	speech recognitions	taligenkänningar, taligenkänningarna
CNPlTerm standard_algorithm_CNCSE	standard algorithms	standardalgoritmer, standardalgoritmerna
CNPlTerm standard_class_CNCSE	standard classes	standardklasser, standardklasserna
CNPlTerm standard_library_CNCSE	standard libraries	standardbibliotekar, standardbibliotekarna
CNPlTerm static_memory_CNCSE	static memories	statiskta minnen, de statiskta minnena
CNPlTerm static_random_access_memory_CNCSE	static random-access memories	statiskta minnen, de statiskta minnena
CNPlTerm storage_techniques_CNCSE	storage techniqueses	lagringstekniker, lagringsteknikren
CNPlTerm synchronization_error_CNCSE	synchronization errors	synkroniseringsfel, synkroniseringsflen
CNPlTerm syntax_analysis_CNCSE	syntax analyses	syntaxanalyser, syntaxanalyserna
CNPlTerm system_requirement_CNCSE	system requirements	systemkrav, systemkraven
CNPlTerm system_specification_CNCSE	system specifications	systemspecifikationer, systemspecifikationerna
CNPlTerm system_verification_CNCSE	system verifications	systemverifieringar, systemverifieringarna
CNPlTerm tape_drive_CNCSE	tape drives	bandstationer, bandstationerna
CNPlTerm text_editor_CNCSE	text editors	textredigerare, textredigerarna
CNPlTerm time_complexity_CNCSE	time complexities	tidskomplexiteter, tidskomplexiteterna
CNPlTerm truth_value_CNCSE	truth values	sanningsvärden, sanningsvärdena
CNPlTerm two_factor_authentication_CNCSE	two-factor authentications	tvåfaktorautentiseringar, tvåfaktorautentiseringarna
CNPlTerm unauthorized_access_CNCSE	unauthorized accesses	obehöriga åtkomstar, de obehöriga åtkomstarna
CNPlTerm unique_key_CNCSE	unique keys	databasnycklar, databasnycklarna
CNPlTerm use_case_CNCSE	use cases	användningsfall, användningsfallen
CNPlTerm user_agent_CNCSE	user agents	avändaragenter, avändaragenterna
CNPlTerm user_experience_CNCSE	user experiences	användarupplevelser, användarupplevelserna
CNPlTerm user_group_CNCSE	user groups	användargrupper, användargrupperna
CNPlTerm user_interface_CNCSE	user interfaces	användargränssnitt, användargränssnitten
CNPlTerm user_test_CNCSE	user tests	användartester, användartesterna
CNPlTerm version_control_CNCSE	version controls	versionshanteringar, versionshanteringarna
CNPlTerm version_control_system_CNCSE	version control systems	versionshanteringssystem, versionshanteringssystemen
CNPlTerm video_card_CNCSE	video cards	grafikkort, grafikkorten
CNPlTerm virtual_private_network_CNCSE	virtual private networks	virtuellta privata nätverk, de virtuellta privata nätverken
CNPlTerm waterfall_model_CNCSE	waterfall models	vattenfallsmodeller, vattenfallsmodellerna
CNPlTerm web_application_CNCSE	web applications	webbapplikationer, webbapplikationerna
CNPlTerm web_browser_CNCSE	web browsers	webbläsare, webbläsarna
CNPlTerm web_page_CNCSE	web pages	webbsidor, webbsidorna
CNPlTerm web_server_CNCSE	web servers	webbservrar, webbservrarna
CNPlTerm word_processor_CNCSE	word processors	ordbehandlare, ordbehandlarna
CNSgTerm LED_display_CNCSE	LED display, LED displays	lysdiodskärm, lysdiodskärmen, lysdiodskärmar
CNSgTerm (N2CN CD_ROM_NCSE)	CD-ROM, CD-ROMs	CD-ROM, CD-ROMet, CD-ROM
CNSgTerm (N2CN LED_NCSE)	LED, LEDs	lysdiod, lysdioden, lysdioder
CNSgTerm (N2CN Wi_Fi_NCSE)	Wi-Fi, Wi-Fis	Wi-Fi, Wi-Fiet, Wi-Fi
CNSgTerm (N2CN XHTML_NCSE)	XHTML, XHTMLs	XHTML, XHTMLet, XHTML
CNSgTerm (N2CN abstract_NCSE)	abstract, abstracts	utdrag, utdraget, utdrag
CNSgTerm (N2CN abstraction_NCSE)	abstraction, abstractions	abstraktion, abstraktionen, abstraktioner
CNSgTerm (N2CN acceleration_NCSE)	acceleration, accelerations	acceleration, accelerationen, accelerationer
CNSgTerm (N2CN accelerator_NCSE)	accelerator, accelerators	accelerator, acceleratorn, acceleratorer
CNSgTerm (N2CN acceptance_NCSE)	acceptance, acceptances	godkännande, godkännandet, godkännanden
CNSgTerm (N2CN access_NCSE)	access, accesses	åtkomst, åtkomsten, åtkomster
CNSgTerm (N2CN accessibility_NCSE)	accessibility, accessibilities	tillgänglighet, tillgängligheten, tillgängligheter
CNSgTerm (N2CN account_NCSE)	account, accounts	konto, kontot, konton
CNSgTerm (N2CN accumulator_NCSE)	accumulator, accumulators	ackumulator, ackumulatorn, ackumulatorer
CNSgTerm (N2CN accuracy_NCSE)	accuracy, accuracies	noggrannhet, noggrannheten, noggrannheter
CNSgTerm (N2CN acoustic_NCSE)	acoustic, acoustics	akustik, akustiken, akustiker
CNSgTerm (N2CN acronym_NCSE)	acronym, acronyms	akronym, akronymen, akronymer
CNSgTerm (N2CN act_NCSE)	act, acts	lag, laget, lag
CNSgTerm (N2CN action_NCSE)	action, actions	handling, handlinget, handling
CNSgTerm (N2CN activation_NCSE)	activation, activations	aktivering, aktiveringen, aktiveringar
CNSgTerm (N2CN actor_NCSE)	actor, actors	skådespelare, skådespelaren, skådespelare
CNSgTerm (N2CN ad_NCSE)	ad, ads	ad, aden, ads
CNSgTerm (N2CN adaptation_NCSE)	adaptation, adaptations	anpassning, anpassningen, anpassningar
CNSgTerm (N2CN adapter_NCSE)	adapter, adapters	adapter, adaptern, adaptrar
CNSgTerm (N2CN address_NCSE)	address, addresses	adress, adressen, adresser
CNSgTerm (N2CN adobe_NCSE)	adobe, adobes	adobe, adobeet, adobe
CNSgTerm (N2CN advance_NCSE)	advance, advances	framsteg, framsteget, framsteg
CNSgTerm (N2CN agency_NCSE)	agency, agencys	byrå, byrån, byråer
CNSgTerm (N2CN agent_NCSE)	agent, agents	agent, agenten, agenter
CNSgTerm (N2CN aggregation_NCSE)	aggregation, aggregations	aggregation, aggregationen, aggregationer
CNSgTerm (N2CN agreement_NCSE)	agreement, agreements	avtal, avtalet, avtal
CNSgTerm (N2CN ai_NCSE)	ai, ais	ai, ain, aier
CNSgTerm (N2CN aim_NCSE)	aim, aims	syfte, syftet, syften
CNSgTerm (N2CN airflow_NCSE)	airflow, airflows	luftflöde, luftflödet, luftflöden
CNSgTerm (N2CN algebra_NCSE)	algebra, algebras	algebra, algebraet, algebra
CNSgTerm (N2CN algorithm_NCSE)	algorithm, algorithms	algoritm, algoritmen, algoritmer
CNSgTerm (N2CN alliance_NCSE)	alliance, alliances	förbund, förbundet, förbund
CNSgTerm (N2CN allocation_NCSE)	allocation, allocations	fördelning, fördelningen, fördelningar
CNSgTerm (N2CN alpha_NCSE)	alpha, alphas	alfa, alfat, alfan
CNSgTerm (N2CN amoled_NCSE)	amoled, amoleds	amoled, amoledet, amoled
CNSgTerm (N2CN amplitude_NCSE)	amplitude, amplitudes	amplitud, amplituden, amplituder
CNSgTerm (N2CN analog_NCSE)	analog, analogs	analog, analoget, analog
CNSgTerm (N2CN analysis_NCSE)	analysis, analysises	analys, analysen, analyser
CNSgTerm (N2CN android_NCSE)	android, androids	android, androiden, androider
CNSgTerm (N2CN answer_NCSE)	answer, answers	svar, svaret, svar
CNSgTerm (N2CN ant_NCSE)	ant, ants	myra, myran, myror
CNSgTerm (N2CN antenna_NCSE)	antenna, antennas	antenn, antennen, antenner
CNSgTerm (N2CN antibiotic_NCSE)	antibiotic, antibiotics	antibiotikum, antibiotikumet, antibiotikum
CNSgTerm (N2CN antivirus_NCSE)	antivirus, antiviruses	antivirus, antiviruset, antivirus
CNSgTerm (N2CN apache_NCSE)	apache, apaches	apache, apacheet, apache
CNSgTerm (N2CN apple_NCSE)	apple, apples	äpple, äpplet, äpplen
CNSgTerm (N2CN appliance_NCSE)	appliance, appliances	tillämpning, tillämpningen, tillämpningar
CNSgTerm (N2CN application_NCSE)	application, applications	applikation, applikationen, applikationer
CNSgTerm (N2CN approximation_NCSE)	approximation, approximations	approximation, approximationen, approximationer
CNSgTerm (N2CN architect_NCSE)	architect, architects	arkitekt, arkitekten, arkitekter
CNSgTerm (N2CN architecture_NCSE)	architecture, architectures	arkitektur, arkitekturen, arkitekturer
CNSgTerm (N2CN argument_NCSE)	argument, arguments	argument, argumentet, argument
CNSgTerm (N2CN arithmetic_NCSE)	arithmetic, arithmetics	aritmetik, aritmetiken, aritmetikar
CNSgTerm (N2CN array_NCSE)	array, arrays	fält, fältet, fält
CNSgTerm (N2CN arrival_NCSE)	arrival, arrivals	ankomst, ankomsten, ankomster
CNSgTerm (N2CN article_NCSE)	article, articles	artikel, artikeln, artiklar
CNSgTerm (N2CN ascii_NCSE)	ascii, asciis	ascii, asciiet, ascii
CNSgTerm (N2CN aspect_NCSE)	aspect, aspects	aspekt, aspekten, aspekter
CNSgTerm (N2CN assembly_NCSE)	assembly, assemblies	assembly, assemblyn, assemblys
CNSgTerm (N2CN assessment_NCSE)	assessment, assessments	bedömning, bedömningen, bedömningar
CNSgTerm (N2CN assignment_NCSE)	assignment, assignments	inlämningsuppgift, inlämningsuppgiften, inlämningsuppgifter
CNSgTerm (N2CN assistant_NCSE)	assistant, assistants	assistent, assistenten, assistenter
CNSgTerm (N2CN association_NCSE)	association, associations	samband, sambandet, samband
CNSgTerm (N2CN attachment_NCSE)	attachment, attachments	bilaga, bilagan, bilagor
CNSgTerm (N2CN attack_NCSE)	attack, attacks	attack, attacken, attacker
CNSgTerm (N2CN attenuation_NCSE)	attenuation, attenuations	försvagning, försvagningen, försvagningar
CNSgTerm (N2CN attribute_NCSE)	attribute, attributes	attribut, attributet, attribut
CNSgTerm (N2CN audio_NCSE)	audio, audios	ljud, ljudet, ljud
CNSgTerm (N2CN authentication_NCSE)	authentication, authentications	autentisering, autentiseringen, autentiseringar
CNSgTerm (N2CN authority_NCSE)	authority, authoritys	myndighet, myndigheten, myndigheter
CNSgTerm (N2CN automation_NCSE)	automation, automations	automatisering, automatiseringen, automatiseringar
CNSgTerm (N2CN automaton_NCSE)	automaton, automatons	automatisering, automatiseringen, automatiseringar
CNSgTerm (N2CN availability_NCSE)	availability, availabilities	tillgång, tillgången, tillgångar
CNSgTerm (N2CN average_NCSE)	average, averages	genomsnitt, genomsnittet, genomsnitt
CNSgTerm (N2CN bachelor_NCSE)	bachelor, bachelors	kandidat, kandidaten, kandidater
CNSgTerm (N2CN back_NCSE)	back, backs	tillbaka, tillbakaet, tillbaka
CNSgTerm (N2CN background_NCSE)	background, backgrounds	bakgrund, bakgrunden, bakgrunder
CNSgTerm (N2CN bandwidth_NCSE)	bandwidth, bandwidths	bandbredd, bandbredden, bandbredder
CNSgTerm (N2CN bar_NCSE)	bar, bars	fält, fältet, fält
CNSgTerm (N2CN basic_NCSE)	basic, basics	grundläggande, grundläggandeet, grundläggande
CNSgTerm (N2CN batch_NCSE)	batch, batches	batch, batchen, batcher
CNSgTerm (N2CN baud_NCSE)	baud, bauds	baud, baudet, baud
CNSgTerm (N2CN behavior_NCSE)	behavior, behaviors	beteende, beteendet, beteenden
CNSgTerm (N2CN behaviour_NCSE)	behaviour, behaviours	beteende, beteendet, beteenden
CNSgTerm (N2CN benchmark_NCSE)	benchmark, benchmarks	riktvärde, riktvärdet, riktvärden
CNSgTerm (N2CN bioinformatics_NCSE)	bioinformatics, bioinformaticses	bioinformatik, bioinformatiken, bioinformatiker
CNSgTerm (N2CN biology_NCSE)	biology, biologies	biologi, biologin, biologier
CNSgTerm (N2CN bios_NCSE)	bios, bioses	bios, bioset, bios
CNSgTerm (N2CN bit_NCSE)	bit, bits	bit, biten, bitar
CNSgTerm (N2CN bitrate_NCSE)	bitrate, bitrates	bithastighet, bithastigheten, bithastigheter
CNSgTerm (N2CN blacklist_NCSE)	blacklist, blacklists	svartlista, svartlistan, svartlistor
CNSgTerm (N2CN block_NCSE)	block, blocks	block, blocket, block
CNSgTerm (N2CN blueprint_NCSE)	blueprint, blueprints	blåkopia, blåkopian, blåkopior
CNSgTerm (N2CN bluetooth_NCSE)	bluetooth, bluetooths	blåtand, blåtanden, blåtänder
CNSgTerm (N2CN border_NCSE)	border, borders	gräns, gränsen, gränser
CNSgTerm (N2CN bot_NCSE)	bot, bots	bot, boten, botar
CNSgTerm (N2CN bottleneck_NCSE)	bottleneck, bottlenecks	flaskhals, flaskhalsen, flaskhalsar
CNSgTerm (N2CN boundary_NCSE)	boundary, boundarys	gräns, gränsen, gränser
CNSgTerm (N2CN branch_NCSE)	branch, branches	gren, grenen, grenar
CNSgTerm (N2CN breadth_NCSE)	breadth, breadths	bredd, bredden, bredder
CNSgTerm (N2CN bridge_NCSE)	bridge, bridges	brygga, bryggan, bryggor
CNSgTerm (N2CN broker_NCSE)	broker, brokers	agent, agenten, agenter
CNSgTerm (N2CN bug_NCSE)	bug, bugs	bugg, buggen, buggar
CNSgTerm (N2CN bulletin_NCSE)	bulletin, bulletins	rapport, rapporten, rapporter
CNSgTerm (N2CN bus_NCSE)	bus, buses	buss, bussen, bussar
